Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,890384,-,-,-,33.98,-117.37,-8,269,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2020,1,1,0,0,6.5,1.26,0.024,0.63,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.314,56.980000000000004,168.94,0.87,0.15,977,0.8,57,1.6
2020,1,1,0,10,6.5,1.26,0.024,0.63,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.314,56.980000000000004,168.42000000000002,0.87,0.15,977,0.9,58,1.6
2020,1,1,0,20,6.5,1.26,0.024,0.63,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.314,56.980000000000004,167.53,0.87,0.15,977,0.9,58,1.5
2020,1,1,0,30,6.5,1.26,0.024,0.63,0,0,0,0,0,-1.4000000000000001,0,0,0,0,0.314,56.980000000000004,166.34,0.87,0.15,977,0.9,59,1.5
2020,1,1,0,40,6.6000000000000005,1.29,0.025,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.314,55.980000000000004,164.93,0.87,0.15,977,0.9,59,1.5
2020,1,1,0,50,6.6000000000000005,1.29,0.025,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.314,55.980000000000004,163.36,0.87,0.15,977,0.9,60,1.5
2020,1,1,1,0,6.6000000000000005,1.29,0.025,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.314,55.980000000000004,161.65,0.86,0.15,977,0.9,60,1.5
2020,1,1,1,10,6.6000000000000005,1.29,0.025,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.314,55.980000000000004,159.86,0.86,0.15,977,0.9,59,1.5
2020,1,1,1,20,6.6000000000000005,1.29,0.025,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.314,55.980000000000004,158,0.86,0.15,977,0.9,59,1.5
2020,1,1,1,30,6.6000000000000005,1.29,0.025,0.63,0,0,0,0,0,-1.6,0,0,0,0,0.314,55.980000000000004,156.08,0.86,0.15,977,1,58,1.5
