Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,778706,-,-,-,35.38,-119.01,-8,128,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,1,1,0,0,10.9,1.18,0.063,0.64,0,0,0,8,3,8,0,0,8,0,0.318,82.37,167.63,0.91,0.15,990,1.8,257,4
2023,1,1,0,10,10.8,1.18,0.063,0.64,0,0,0,8,3,8,0,0,8,0,0.319,82.92,167.42000000000002,0.92,0.15,990,1.7000000000000002,260,4
2023,1,1,0,20,10.600000000000001,1.18,0.063,0.64,0,0,0,8,3,8,0,0,8,0,0.32,84.03,166.85,0.93,0.15,990,1.7000000000000002,262,4
2023,1,1,0,30,10.5,1.18,0.063,0.64,0,0,0,8,3,8,0,0,8,0,0.321,84.67,165.96,0.93,0.15,991,1.6,265,4
2023,1,1,0,40,10.3,1.1500000000000001,0.08700000000000001,0.64,0,0,0,8,3,7.1000000000000005,0,0,8,0,0.321,80.47,164.81,0.9400000000000001,0.15,991,1.6,267,4
2023,1,1,0,50,10.200000000000001,1.1500000000000001,0.08700000000000001,0.64,0,0,0,8,3,7.1000000000000005,0,0,8,0,0.322,81.01,163.45000000000002,0.9500000000000001,0.15,991,1.6,270,3.9000000000000004
2023,1,1,1,0,10,1.1500000000000001,0.08700000000000001,0.64,0,0,0,8,3,7.1000000000000005,0,0,8,0,0.323,82.10000000000001,161.94,0.9500000000000001,0.15,991,1.5,272,3.9000000000000004
2023,1,1,1,10,9.9,1.1500000000000001,0.08700000000000001,0.64,0,0,0,8,3,7.1000000000000005,0,0,8,0,0.324,82.65,160.3,0.9500000000000001,0.15,991,1.5,273,3.8000000000000003
2023,1,1,1,20,9.700000000000001,1.1500000000000001,0.08700000000000001,0.64,0,0,0,8,3,7.1000000000000005,0,0,8,0,0.324,83.76,158.57,0.9500000000000001,0.15,991,1.5,274,3.7
2023,1,1,1,30,9.600000000000001,1.1500000000000001,0.08700000000000001,0.64,0,0,0,8,3,7.1000000000000005,0,0,8,0,0.325,84.33,156.77,0.9500000000000001,0.15,991,1.4000000000000001,275,3.6
