Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,895898,-,-,-,34.1,-117.29,-8,316,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,0,0,4.2,1.21,0.035,0.63,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.293,77.72,168.78,0.92,0.16,974,0.6000000000000001,28,1.9000000000000001
2022,1,1,0,10,4.1000000000000005,1.21,0.035,0.63,0,0,0,0,1,0.7000000000000001,0,0,0,0,0.293,78.27,168.26,0.91,0.16,974,0.5,29,2
2022,1,1,0,20,4,1.21,0.035,0.63,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.293,78.82000000000001,167.38,0.91,0.16,974,0.5,31,2
2022,1,1,0,30,3.9000000000000004,1.21,0.035,0.63,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.293,79.37,166.20000000000002,0.91,0.16,974,0.5,32,2
2022,1,1,0,40,3.8000000000000003,1.1500000000000001,0.028,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.293,68.1,164.81,0.91,0.16,975,0.5,33,2.1
2022,1,1,0,50,3.7,1.1500000000000001,0.028,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.293,68.58,163.24,0.91,0.16,975,0.5,35,2.1
2022,1,1,1,0,3.6,1.1500000000000001,0.028,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.293,69.06,161.54,0.9,0.16,975,0.5,36,2.1
2022,1,1,1,10,3.5,1.1500000000000001,0.028,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.293,69.55,159.76,0.9,0.16,975,0.5,37,2.2
2022,1,1,1,20,3.5,1.1500000000000001,0.028,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.293,69.55,157.9,0.9,0.16,975,0.5,37,2.2
2022,1,1,1,30,3.4000000000000004,1.1500000000000001,0.028,0.63,0,0,0,0,0,-1.5,0,0,0,0,0.294,70.04,156,0.9,0.16,975,0.5,38,2.3000000000000003
