Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1021771,-,-,-,32.8,-115.57,-8,-14,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,1,1,0,0,13.4,0.9500000000000001,0.042,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.298,94.74,169.71,0.9400000000000001,0.2,1006,2.2,110,2.9000000000000004
2023,1,1,0,10,13.5,0.9500000000000001,0.042,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.298,94.03,168.84,0.93,0.2,1005,2.2,111,3
2023,1,1,0,20,13.5,0.9500000000000001,0.042,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.298,94.03,167.62,0.93,0.2,1005,2.2,112,3.1
2023,1,1,0,30,13.5,0.9500000000000001,0.042,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.299,94.03,166.17000000000002,0.93,0.2,1005,2.3000000000000003,112,3.2
2023,1,1,0,40,13.5,0.93,0.039,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.299,94.23,164.53,0.93,0.2,1005,2.3000000000000003,113,3.3000000000000003
2023,1,1,0,50,13.5,0.93,0.039,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.299,94.23,162.77,0.93,0.2,1005,2.3000000000000003,114,3.3000000000000003
2023,1,1,1,0,13.5,0.93,0.039,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.299,94.23,160.92000000000002,0.93,0.2,1005,2.4000000000000004,115,3.4000000000000004
2023,1,1,1,10,13.5,0.93,0.039,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.3,94.13,159.01,0.93,0.2,1004,2.4000000000000004,116,3.4000000000000004
2023,1,1,1,20,13.4,0.93,0.039,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.3,94.75,157.04,0.92,0.2,1004,2.4000000000000004,116,3.3000000000000003
2023,1,1,1,30,13.4,0.93,0.039,0.63,0,0,0,8,6,12.600000000000001,0,0,8,0,0.301,94.75,155.04,0.92,0.2,1004,2.5,117,3.3000000000000003
