Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1021771,-,-,-,32.8,-115.57,-8,-14,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,0,0,5.6000000000000005,0.88,0.039,0.63,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.34400000000000003,64.14,169.71,0.9,0.2,1014,0.6000000000000001,358,1.1
2019,1,1,0,10,5.4,0.88,0.039,0.63,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.34400000000000003,65.03,168.84,0.9,0.2,1014,0.6000000000000001,299,1.2000000000000002
2019,1,1,0,20,5.2,0.88,0.039,0.63,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.34400000000000003,65.94,167.63,0.9,0.2,1014,0.6000000000000001,239,1.3
2019,1,1,0,30,5,0.88,0.039,0.63,0,0,0,0,4,-0.6000000000000001,0,0,0,0,0.34400000000000003,66.86,166.17000000000002,0.9,0.2,1014,0.6000000000000001,180,1.3
2019,1,1,0,40,4.800000000000001,0.92,0.035,0.63,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.34400000000000003,65.15,164.53,0.9,0.2,1014,0.6000000000000001,120,1.4000000000000001
2019,1,1,0,50,4.6000000000000005,0.92,0.035,0.63,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.34400000000000003,66.06,162.77,0.9,0.2,1014,0.6000000000000001,61,1.4000000000000001
2019,1,1,1,0,4.4,0.92,0.035,0.63,0,0,0,0,8,-1.2000000000000002,0,0,0,0,0.34400000000000003,67.06,160.92000000000002,0.89,0.2,1015,0.6000000000000001,1,1.5
2019,1,1,1,10,4.3,0.92,0.035,0.63,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.34400000000000003,67.53,159.01,0.89,0.2,1015,0.6000000000000001,2,1.6
2019,1,1,1,20,4.2,0.92,0.035,0.63,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.34400000000000003,68,157.05,0.89,0.2,1015,0.6000000000000001,2,1.6
2019,1,1,1,30,4.1000000000000005,0.92,0.035,0.63,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.34400000000000003,68.48,155.05,0.89,0.2,1015,0.6000000000000001,3,1.6
