Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1021771,-,-,-,32.8,-115.57,-8,-14,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,0,13,1.32,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,22.64,169.70000000000002,0.88,0.2,1017,1.2000000000000002,11,1.4000000000000001
2018,1,1,0,10,12.8,1.32,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,22.93,168.83,0.88,0.2,1017,1.2000000000000002,11,1.4000000000000001
2018,1,1,0,20,12.700000000000001,1.32,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,23.09,167.63,0.88,0.2,1017,1.2000000000000002,10,1.4000000000000001
2018,1,1,0,30,12.5,1.32,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,23.39,166.17000000000002,0.88,0.2,1017,1.2000000000000002,10,1.4000000000000001
2018,1,1,0,40,12.4,1.3,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,23.59,164.54,0.88,0.2,1017,1.2000000000000002,10,1.4000000000000001
2018,1,1,0,50,12.3,1.3,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,23.740000000000002,162.78,0.88,0.2,1017,1.2000000000000002,10,1.4000000000000001
2018,1,1,1,0,12.100000000000001,1.3,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.292,24.060000000000002,160.94,0.88,0.2,1017,1.2000000000000002,9,1.4000000000000001
2018,1,1,1,10,12,1.3,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.293,24.21,159.02,0.88,0.2,1017,1.2000000000000002,8,1.5
2018,1,1,1,20,11.8,1.3,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.293,24.53,157.06,0.88,0.2,1017,1.2000000000000002,7,1.5
2018,1,1,1,30,11.700000000000001,1.3,0.047,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.293,24.7,155.06,0.88,0.2,1017,1.2000000000000002,7,1.5
