Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,890384,-,-,-,33.98,-117.37,-8,269,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,0,12.700000000000001,1.47,0.032,0.63,0,0,0,0,0,-7.2,0,0,0,0,0.297,24.38,168.9,0.86,0.15,979,1,65,1.2000000000000002
2018,1,1,0,10,12.700000000000001,1.47,0.032,0.63,0,0,0,0,0,-7.2,0,0,0,0,0.297,24.38,168.4,0.86,0.15,979,1,64,1.2000000000000002
2018,1,1,0,20,12.700000000000001,1.47,0.032,0.63,0,0,0,0,0,-7.2,0,0,0,0,0.297,24.38,167.52,0.86,0.15,979,1,62,1.2000000000000002
2018,1,1,0,30,12.600000000000001,1.47,0.032,0.63,0,0,0,0,0,-7.2,0,0,0,0,0.297,24.54,166.34,0.86,0.15,979,1,61,1.2000000000000002
2018,1,1,0,40,12.600000000000001,1.45,0.032,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.297,23.28,164.94,0.86,0.15,979,1,59,1.2000000000000002
2018,1,1,0,50,12.600000000000001,1.45,0.032,0.63,0,0,0,0,0,-7.9,0,0,0,0,0.297,23.28,163.37,0.86,0.15,979,1,58,1.2000000000000002
2018,1,1,1,0,12.600000000000001,1.45,0.032,0.63,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.297,23.31,161.67000000000002,0.86,0.15,980,1,57,1.2000000000000002
2018,1,1,1,10,12.5,1.45,0.032,0.63,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.297,23.46,159.88,0.86,0.15,980,1,56,1.2000000000000002
2018,1,1,1,20,12.4,1.45,0.032,0.63,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.297,23.61,158.02,0.86,0.15,980,1,55,1.2000000000000002
2018,1,1,1,30,12.4,1.45,0.032,0.63,0,0,0,0,0,-7.800000000000001,0,0,0,0,0.297,23.61,156.11,0.86,0.15,980,1,54,1.2000000000000002
