Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,736277,-,-,-,36.32,-119.65,-8,74,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,1,0,0,3.8000000000000003,0.98,0.089,0.65,0,0,0,0,4,2.9000000000000004,0,0,0,0,0.3,93.53,166.64000000000001,0.89,0.16,1004,0.9,71,1.1
2021,1,1,0,10,3.8000000000000003,0.98,0.089,0.65,0,0,0,0,4,2.9000000000000004,0,0,0,0,0.3,93.53,166.54,0.89,0.16,1004,0.9,72,1.1
2021,1,1,0,20,3.7,0.98,0.089,0.65,0,0,0,0,4,2.9000000000000004,0,0,0,0,0.3,94.18,166.11,0.89,0.16,1004,0.9,73,1.1
2021,1,1,0,30,3.6,0.98,0.089,0.65,0,0,0,0,0,2.9000000000000004,0,0,0,0,0.3,94.85000000000001,165.36,0.89,0.16,1004,0.9,75,1.1
2021,1,1,0,40,3.6,0.99,0.088,0.65,0,0,0,0,4,2.4000000000000004,0,0,0,0,0.3,92.07000000000001,164.35,0.89,0.16,1004,0.9,76,1.1
2021,1,1,0,50,3.5,0.99,0.088,0.65,0,0,0,0,4,2.4000000000000004,0,0,0,0,0.3,92.72,163.12,0.89,0.16,1004,0.9,78,1.1
2021,1,1,1,0,3.4000000000000004,0.99,0.088,0.65,0,0,0,0,4,2.4000000000000004,0,0,0,0,0.3,93.37,161.72,0.89,0.16,1004,0.9,79,1.1
2021,1,1,1,10,3.5,0.99,0.088,0.65,0,0,0,0,4,2.4000000000000004,0,0,0,0,0.3,92.72,160.18,0.89,0.16,1004,0.9,80,1.1
2021,1,1,1,20,3.6,0.99,0.088,0.65,0,0,0,0,4,2.4000000000000004,0,0,0,0,0.301,92.07000000000001,158.54,0.89,0.16,1004,0.9,82,1.1
2021,1,1,1,30,3.7,0.99,0.088,0.65,0,0,0,0,1,2.4000000000000004,0,0,0,0,0.301,91.42,156.81,0.89,0.16,1004,0.9,83,1.1
2021,1,1,1,40,3.8000000000000003,1,0.08700000000000001,0.65,0,0,0,0,4,1.7000000000000002,0,0,0,0,0.301,86.10000000000001,155.02,0.89,0.16,1004,0.9,84,1.1
2021,1,1,1,50,3.9000000000000004,1,0.08700000000000001,0.65,0,0,0,0,3,1.7000000000000002,0,0,0,0,0.302,85.5,153.18,0.89,0.16,1004,0.9,85,1.1
2021,1,1,2,0,4,1,0.08700000000000001,0.65,0,0,0,0,1,1.7000000000000002,0,0,0,0,0.302,84.9,151.3,0.89,0.16,1004,0.9,87,1.1
2021,1,1,2,10,4,1,0.08700000000000001,0.65,0,0,0,0,4,1.7000000000000002,0,0,0,0,0.302,84.9,149.39000000000001,0.89,0.16,1004,0.9,88,1.1
