Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,736277,-,-,-,36.32,-119.65,-8,74,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,0,9.700000000000001,1.18,0.1,0.65,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.302,55.5,166.66,0.9,0.16,1005,1.4000000000000001,97,1
2018,1,1,0,10,9.600000000000001,1.18,0.1,0.65,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.302,55.88,166.56,0.9,0.16,1005,1.4000000000000001,96,1
2018,1,1,0,20,9.5,1.18,0.1,0.65,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.302,56.25,166.12,0.9,0.16,1005,1.4000000000000001,96,1
2018,1,1,0,30,9.3,1.18,0.1,0.65,0,0,0,0,0,1.2000000000000002,0,0,0,0,0.302,57.01,165.37,0.89,0.16,1005,1.4000000000000001,96,1
2018,1,1,0,40,9.200000000000001,1.2,0.097,0.65,0,0,0,0,0,1.3,0,0,0,0,0.302,57.86,164.35,0.89,0.16,1005,1.4000000000000001,96,1
2018,1,1,0,50,9.1,1.2,0.097,0.65,0,0,0,0,0,1.3,0,0,0,0,0.302,58.25,163.12,0.89,0.16,1005,1.4000000000000001,95,1
2018,1,1,1,0,9,1.2,0.097,0.65,0,0,0,0,4,1.3,0,0,0,0,0.302,58.64,161.72,0.89,0.16,1005,1.4000000000000001,95,1
2018,1,1,1,10,8.9,1.2,0.097,0.65,0,0,0,0,4,1.3,0,0,0,0,0.303,59.04,160.18,0.89,0.16,1005,1.4000000000000001,96,1
2018,1,1,1,20,8.8,1.2,0.097,0.65,0,0,0,0,4,1.3,0,0,0,0,0.303,59.44,158.53,0.89,0.16,1005,1.4000000000000001,97,1
2018,1,1,1,30,8.700000000000001,1.2,0.097,0.65,0,0,0,0,4,1.3,0,0,0,0,0.303,59.84,156.81,0.89,0.16,1005,1.4000000000000001,98,1
