Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,895898,-,-,-,34.1,-117.29,-8,316,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,1,0,0,13.3,1.45,0.032,0.63,0,0,0,0,0,-9,0,0,0,0,0.297,20.32,168.78,0.86,0.16,983,1,65,1.2000000000000002
2018,1,1,0,10,13.3,1.45,0.032,0.63,0,0,0,0,0,-9,0,0,0,0,0.297,20.32,168.26,0.86,0.16,983,1,64,1.2000000000000002
2018,1,1,0,20,13.3,1.45,0.032,0.63,0,0,0,0,0,-9,0,0,0,0,0.297,20.32,167.38,0.86,0.16,983,1,62,1.1
2018,1,1,0,30,13.3,1.45,0.032,0.63,0,0,0,0,0,-9,0,0,0,0,0.297,20.32,166.21,0.86,0.16,983,1,61,1.1
2018,1,1,0,40,13.200000000000001,1.43,0.032,0.63,0,0,0,0,1,-9.5,0,0,0,0,0.297,19.62,164.81,0.86,0.16,983,1,59,1.1
2018,1,1,0,50,13.200000000000001,1.43,0.032,0.63,0,0,0,0,1,-9.5,0,0,0,0,0.297,19.62,163.24,0.86,0.16,983,1,58,1.1
2018,1,1,1,0,13.200000000000001,1.43,0.032,0.63,0,0,0,0,0,-9.5,0,0,0,0,0.297,19.62,161.55,0.86,0.16,983,1,57,1.1
2018,1,1,1,10,13.100000000000001,1.43,0.032,0.63,0,0,0,0,0,-9.5,0,0,0,0,0.297,19.75,159.76,0.86,0.16,983,1,56,1.1
2018,1,1,1,20,13,1.43,0.032,0.63,0,0,0,0,0,-9.5,0,0,0,0,0.298,19.88,157.91,0.86,0.16,983,1,55,1.1
2018,1,1,1,30,13,1.43,0.032,0.63,0,0,0,0,0,-9.5,0,0,0,0,0.298,19.900000000000002,156,0.86,0.16,984,1,54,1.2000000000000002
2018,1,1,1,40,12.9,1.4000000000000001,0.033,0.63,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.298,19.12,154.05,0.86,0.16,984,1,53,1.2000000000000002
2018,1,1,1,50,12.8,1.4000000000000001,0.033,0.63,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.298,19.240000000000002,152.07,0.86,0.16,984,1,52,1.2000000000000002
2018,1,1,2,0,12.700000000000001,1.4000000000000001,0.033,0.63,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.298,19.37,150.07,0.86,0.16,984,1,51,1.2000000000000002
2018,1,1,2,10,12.600000000000001,1.4000000000000001,0.033,0.63,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.298,19.48,148.05,0.86,0.16,983,1,52,1.2000000000000002
2018,1,1,2,20,12.4,1.4000000000000001,0.033,0.63,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.297,19.73,146.01,0.87,0.16,983,1,52,1.3
2018,1,1,2,30,12.200000000000001,1.4000000000000001,0.033,0.63,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.297,19.990000000000002,143.96,0.87,0.16,983,0.9,52,1.3
2018,1,1,2,40,12,1.36,0.033,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.297,19.52,141.91,0.87,0.16,983,0.9,53,1.3
2018,1,1,2,50,11.9,1.36,0.033,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.297,19.650000000000002,139.84,0.87,0.16,983,0.9,53,1.3
2018,1,1,3,0,11.700000000000001,1.36,0.033,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.297,19.91,137.78,0.87,0.16,983,0.9,54,1.4000000000000001
2018,1,1,3,10,11.600000000000001,1.36,0.033,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.297,20.04,135.71,0.87,0.16,983,0.9,54,1.4000000000000001
2018,1,1,3,20,11.5,1.36,0.033,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.297,20.17,133.64000000000001,0.87,0.16,983,0.9,55,1.4000000000000001
2018,1,1,3,30,11.4,1.36,0.033,0.63,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.297,20.3,131.57,0.87,0.16,983,0.9,56,1.4000000000000001
2018,1,1,3,40,11.3,1.34,0.032,0.63,0,0,0,0,0,-11,0,0,0,0,0.297,19.85,129.5,0.87,0.16,983,0.9,57,1.4000000000000001
2018,1,1,3,50,11.3,1.34,0.032,0.63,0,0,0,0,0,-11,0,0,0,0,0.297,19.85,127.44,0.87,0.16,983,0.9,58,1.4000000000000001
2018,1,1,4,0,11.200000000000001,1.34,0.032,0.63,0,0,0,0,0,-11,0,0,0,0,0.297,19.98,125.37,0.87,0.16,983,0.9,59,1.4000000000000001
2018,1,1,4,10,11.100000000000001,1.34,0.032,0.63,0,0,0,0,0,-11,0,0,0,0,0.297,20.12,123.32000000000001,0.87,0.16,983,0.9,59,1.4000000000000001
2018,1,1,4,20,11.100000000000001,1.34,0.032,0.63,0,0,0,0,0,-11,0,0,0,0,0.297,20.12,121.27,0.87,0.16,983,0.9,59,1.4000000000000001
2018,1,1,4,30,11.100000000000001,1.34,0.032,0.63,0,0,0,0,0,-11,0,0,0,0,0.297,20.12,119.22,0.87,0.16,983,0.9,60,1.4000000000000001
2018,1,1,4,40,11,1.32,0.031,0.63,0,0,0,0,0,-11.3,0,0,0,0,0.298,19.81,117.18,0.87,0.16,984,0.9,60,1.4000000000000001
2018,1,1,4,50,11,1.32,0.031,0.63,0,0,0,0,0,-11.3,0,0,0,0,0.298,19.81,115.15,0.87,0.16,984,0.9,61,1.4000000000000001
2018,1,1,5,0,11,1.32,0.031,0.63,0,0,0,0,1,-11.3,0,0,0,0,0.298,19.81,113.13,0.87,0.16,984,0.9,61,1.4000000000000001
2018,1,1,5,10,10.9,1.32,0.031,0.63,0,0,0,0,8,-11.3,0,0,0,0,0.298,19.94,111.11,0.88,0.16,984,0.9,61,1.5
2018,1,1,5,20,10.8,1.32,0.031,0.63,0,0,0,0,8,-11.3,0,0,0,0,0.298,20.07,109.11,0.88,0.16,984,0.9,60,1.5
2018,1,1,5,30,10.700000000000001,1.32,0.031,0.63,0,0,0,0,0,-11.3,0,0,0,0,0.298,20.21,107.12,0.88,0.16,984,0.9,60,1.5
2018,1,1,5,40,10.600000000000001,1.3,0.031,0.63,0,0,0,0,7,-11.5,0,0,0,0,0.299,19.95,105.15,0.88,0.16,984,0.9,59,1.5
2018,1,1,5,50,10.5,1.3,0.031,0.63,0,0,0,0,7,-11.5,0,0,0,0,0.299,20.080000000000002,103.18,0.88,0.16,984,0.9,59,1.5
2018,1,1,6,0,10.4,1.3,0.031,0.63,0,0,0,0,7,-11.5,0,0,0,0,0.299,20.21,101.23,0.88,0.16,984,0.9,59,1.5
2018,1,1,6,10,10.5,1.3,0.031,0.63,0,0,0,0,7,-11.5,0,0,0,0,0.299,20.080000000000002,99.3,0.88,0.16,984,0.9,58,1.5
2018,1,1,6,20,10.700000000000001,1.3,0.031,0.63,0,0,0,0,7,-11.5,0,0,0,0,0.299,19.82,97.38,0.88,0.16,984,0.9,58,1.4000000000000001
2018,1,1,6,30,10.8,1.3,0.031,0.63,0,0,0,0,4,-11.5,0,0,0,0,0.299,19.68,95.48,0.88,0.16,984,1,57,1.4000000000000001
2018,1,1,6,40,10.9,1.29,0.031,0.63,0,0,0,0,7,-11.600000000000001,0,0,0,0,0.299,19.41,93.60000000000001,0.88,0.16,984,1,57,1.4000000000000001
2018,1,1,6,50,11.100000000000001,1.29,0.031,0.63,0,0,0,0,7,-11.600000000000001,0,0,0,0,0.299,19.150000000000002,91.74,0.88,0.16,984,1,56,1.4000000000000001
2018,1,1,7,0,11.200000000000001,1.29,0.031,0.63,0,0,0,0,1,-11.600000000000001,0,0,0,0,0.299,19.04,89.45,0.88,0.16,985,1,56,1.3
2018,1,1,7,10,12,1.29,0.031,0.63,15,278,26,0,1,-11.600000000000001,15,278,0,26,0.299,18.07,87.82000000000001,0.88,0.16,985,1,55,1.4000000000000001
2018,1,1,7,20,12.8,1.29,0.031,0.63,21,383,47,0,1,-11.600000000000001,21,383,0,47,0.299,17.14,86.12,0.88,0.16,985,1,55,1.5
2018,1,1,7,30,13.600000000000001,1.29,0.031,0.63,27,470,73,7,4,-11.600000000000001,47,5,7,48,0.299,16.28,84.4,0.88,0.16,985,1,55,1.6
2018,1,1,7,40,14.5,1.28,0.031,0.63,32,540,101,7,7,-11.5,66,67,7,75,0.299,15.48,82.7,0.88,0.16,985,1,55,1.7000000000000002
2018,1,1,7,50,15.3,1.28,0.031,0.63,36,597,129,7,7,-11.5,79,117,7,98,0.299,14.71,81.03,0.88,0.16,985,1,55,1.8
2018,1,1,8,0,16.1,1.28,0.031,0.63,40,646,159,7,4,-11.5,102,57,7,113,0.299,13.98,79.37,0.88,0.16,985,1,54,1.9000000000000001
2018,1,1,8,10,16.7,1.28,0.031,0.63,44,686,189,0,0,-11.5,44,686,0,189,0.3,13.450000000000001,77.76,0.89,0.16,985,1,55,2
2018,1,1,8,20,17.3,1.28,0.031,0.63,47,721,219,0,0,-11.5,47,721,0,219,0.3,12.950000000000001,76.17,0.89,0.16,985,1,56,2.1
2018,1,1,8,30,17.8,1.28,0.031,0.63,49,746,247,0,1,-11.5,49,746,0,247,0.3,12.55,74.63,0.89,0.16,985,1.1,56,2.1
2018,1,1,8,40,18.400000000000002,1.27,0.031,0.63,51,772,275,0,0,-10.9,51,772,0,275,0.3,12.61,73.13,0.89,0.16,985,1.1,57,2.2
